0.000000000	-2.960463870
0.005000000	-1.441429070
0.010000000	-0.222876770
0.015000000	-1.415898000
0.020000000	-0.806141920
0.025000000	-1.396444550
0.030000000	-1.383987030
0.035000000	-1.371605310
0.040000000	-0.762117570
0.045000000	-1.352687180
0.050000000	-0.743313850
0.055000000	-1.333997280
0.060000000	0.469625660
0.065000000	-0.132409400
0.070000000	-0.728792690
0.075000000	-0.722378230
0.080000000	-0.118820730
0.085000000	-0.118102340
0.090000000	-0.117386700
0.095000000	-0.713855220
0.100000000	0.486837280
0.105000000	-0.712472860
0.110000000	-0.108967050
0.115000000	-0.705481520
0.120000000	-1.296379040
0.125000000	0.507030860
0.130000000	-0.095216200
0.135000000	-0.094629050
0.140000000	-0.094044010
0.145000000	0.503720320
0.150000000	0.498681650
0.155000000	0.493676120
0.160000000	-1.302840720
0.165000000	-1.290922050
0.170000000	-0.681895100
0.175000000	-0.078560410
0.180000000	0.519117670
0.185000000	-0.680369700
0.190000000	-1.271403130
0.195000000	-1.259672790
0.200000000	-0.053651790
0.205000000	-0.650485840
0.210000000	-0.047338510
0.215000000	-0.047028280
0.220000000	-0.643900230
0.225000000	-0.040790620
0.230000000	-0.040517920
0.235000000	-0.040245800
0.240000000	-0.637155680
0.245000000	-1.228446650
0.250000000	-0.022609710
0.255000000	-0.022445480
0.260000000	-0.022281280
0.265000000	-0.619298540
0.270000000	0.580847910
0.275000000	-0.021824170
0.280000000	-1.216022790
0.285000000	-0.607438240
0.290000000	-1.198906570
0.295000000	-1.187608940
0.300000000	0.017981510
0.305000000	0.615081940
0.310000000	-0.584980180
0.315000000	-0.579404040
0.320000000	-0.573862140
0.325000000	0.626008550
0.330000000	-0.574119320
0.335000000	-0.568608590
0.340000000	0.034049640
0.345000000	0.033873240
0.350000000	0.033698510
0.355000000	0.630706890
0.360000000	0.027734600
0.365000000	0.624781550
0.370000000	0.021847620
0.375000000	0.021751290
0.380000000	0.021656210
0.385000000	1.215925220
0.390000000	0.010230810
0.395000000	0.607391350
0.400000000	-1.189792440
0.405000000	0.613006850
0.410000000	0.010152130
0.415000000	-0.587046840
0.420000000	-0.581444100
0.425000000	-0.575875800
0.430000000	-0.570341780
0.435000000	0.032339570
0.440000000	0.032186100
0.445000000	-0.565147280
0.450000000	-0.559678260
0.455000000	0.042938410
0.460000000	0.042720590
0.465000000	-0.554676820
0.470000000	0.047909910
0.475000000	0.047662300
0.480000000	1.241779520
0.485000000	-1.158428790
0.490000000	1.241364670
0.495000000	0.035522730
0.500000000	0.632536470
0.505000000	0.029569420
0.510000000	-0.567741350
0.515000000	0.034931560
0.520000000	-0.562411780
0.525000000	-0.556952710
0.530000000	-0.551527380
0.535000000	-0.546135640
0.540000000	-1.137958730
0.545000000	-1.724195570
0.550000000	-2.294928220
0.555000000	-1.685781460
0.560000000	-1.669526270
0.565000000	-1.056191610
0.570000000	-1.045759290
0.575000000	-1.035392600
0.580000000	-1.025091230
0.585000000	-0.417673390
0.590000000	-0.413121070
0.595000000	-1.005779220
0.600000000	-0.398483920
0.605000000	-0.991234920
0.610000000	-0.384032000
0.615000000	0.814669370
0.620000000	0.210559590
0.625000000	-0.387887970
0.630000000	0.213654060
0.635000000	-0.384814260
0.640000000	-0.380474310
0.645000000	-0.973343700
0.650000000	-0.963439970
0.655000000	-0.953599110
0.660000000	-0.943820800
0.665000000	-0.336923290
0.670000000	0.264292840
0.675000000	-1.528862510
0.680000000	-0.916424670
0.685000000	-1.504065880
0.690000000	-0.891785730
0.695000000	-1.479583810
0.700000000	-0.270278300
0.705000000	-0.266669670
0.710000000	0.931277730
0.715000000	-0.270763480
0.720000000	0.330025230
0.725000000	0.925170390
0.730000000	-0.276836890
0.735000000	-2.054787080
0.740000000	-0.252814240
0.745000000	-0.249326700
0.750000000	0.351318840
0.755000000	0.349140180
0.760000000	0.944155010
0.765000000	0.936380960
0.770000000	-0.862890150
0.775000000	0.937832690
0.780000000	0.930093780
0.785000000	0.325220490
0.790000000	-1.468349390
0.795000000	0.338039020
0.800000000	0.335930200
0.805000000	-0.263348310
0.810000000	-0.856995670
0.815000000	0.346497100
0.820000000	-0.850033550
0.825000000	-0.243768910
0.830000000	-0.240363680
0.835000000	-0.236981410
0.840000000	-0.233621960
0.845000000	-0.827466630
0.850000000	-0.818532990
0.855000000	0.384705800
0.860000000	1.576648210
0.865000000	0.965820790
0.870000000	0.957878120
0.875000000	0.352802180
0.880000000	0.350575040
0.885000000	-0.846002530
0.890000000	0.357396880
0.895000000	-0.242045150
0.900000000	0.358507720
0.905000000	0.953418390
0.910000000	0.348359380
0.915000000	0.346149110
0.920000000	-0.253230240
0.925000000	-0.249796420
0.930000000	0.350795790
0.935000000	-0.248617250
0.940000000	-0.245216920
0.945000000	0.355341970
0.950000000	0.353077230
0.955000000	-0.246356290
0.960000000	-0.242976330
0.965000000	0.357562320
0.970000000	0.355277450
0.975000000	0.353005330
0.980000000	-0.246435510
0.985000000	-0.243062810
0.990000000	-0.239712800
0.995000000	-0.236385350
1.000000000	-1.427443190
1.005000000	-0.218558700
1.010000000	-0.215368720
1.015000000	-0.809381880
1.020000000	-0.203434310
1.025000000	0.396837050
1.030000000	-0.800076530
1.035000000	-0.791374100
1.040000000	0.411634780
1.045000000	-0.188195670
1.050000000	-0.185210490
1.055000000	0.414935490
1.060000000	-0.184921350
1.065000000	0.415218990
1.070000000	-0.781824880
1.075000000	0.421110800
1.080000000	-0.775973860
1.085000000	1.024102690
1.090000000	0.418539640
1.095000000	1.013009510
1.100000000	2.189103380
